Neighborhood,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
Educandos,-3.142729999999972,-60.00936999999993,O Alienígena,-3.1354385066278043,-60.020030228782,Used Bookstore
Educandos,-3.142729999999972,-60.00936999999993,Bar do Metal,-3.1367612589124123,-60.01729819514621,Food
Educandos,-3.142729999999972,-60.00936999999993,Lanche Pedroca,-3.1387118328580565,-60.00732740216142,Burger Joint
Educandos,-3.142729999999972,-60.00936999999993,Da Terra Peixes E Petiscos,-3.137580876461323,-60.015002979805885,Restaurant
Educandos,-3.142729999999972,-60.00936999999993,Skina dos Sucos 2,-3.1346933657966742,-60.02016642374045,Juice Bar
Educandos,-3.142729999999972,-60.00936999999993,Museu da Polícia Militar do Amazonas,-3.1354818161514757,-60.02115514043681,Museum
Educandos,-3.142729999999972,-60.00936999999993,Academia A. B. Fitness,-3.135019770066227,-59.997507378578725,Gym
Educandos,-3.142729999999972,-60.00936999999993,Cats Torteria,-3.1309782291110153,-60.01900223216676,Dessert Shop
Educandos,-3.142729999999972,-60.00936999999993,Bar Petiscos,-3.1331577394929826,-60.01776879408985,Bar
Educandos,-3.142729999999972,-60.00936999999993,Banana Split Delícias,-3.1383770748337243,-60.00192706448444,Snack Place
Educandos,-3.142729999999972,-60.00936999999993,Picanha Mania,-3.1284230017656403,-60.01597550906868,BBQ Joint
Educandos,-3.142729999999972,-60.00936999999993,Braspão Panificadora & Confeitaria,-3.1423169097611603,-60.00883340085756,Bakery
Educandos,-3.142729999999972,-60.00936999999993,Tombaqui Bar,-3.1358914434591716,-60.01363043689732,Bar
Educandos,-3.142729999999972,-60.00936999999993,Palacete Provincial,-3.135705176139803,-60.02104362286533,History Museum
Educandos,-3.142729999999972,-60.00936999999993,Bemol Online,-3.138056184044155,-60.02393505387804,Department Store
Educandos,-3.142729999999972,-60.00936999999993,Emílio Lanche,-3.127663248434274,-60.006163703773865,Burger Joint
Educandos,-3.142729999999972,-60.00936999999993,Praça Heliodoro Balbi,-3.1350847391674828,-60.021491646766655,Plaza
Educandos,-3.142729999999972,-60.00936999999993,Rymo da Amazônia,-3.132836467027858,-60.00590824085705,Paper / Office Supplies Store
Educandos,-3.142729999999972,-60.00936999999993,Café do Pina - desde 1950,-3.1348522252724367,-60.02210288095405,Coffee Shop
Educandos,-3.142729999999972,-60.00936999999993,Mercado Municipal Adolpho Lisboa,-3.140045217603729,-60.02360147629703,Market
Educandos,-3.142729999999972,-60.00936999999993,Galeria do Largo,-3.130071348877538,-60.02190316928695,Art Gallery
Educandos,-3.142729999999972,-60.00936999999993,Pare & Leve,-3.1388905240341884,-60.02329167016493,Gourmet Shop
Educandos,-3.142729999999972,-60.00936999999993,China in Box,-3.1286046650712174,-60.004928850622015,Chinese Restaurant
Educandos,-3.142729999999972,-60.00936999999993,Tambaqui de Banda,-3.1309541359433726,-60.02283096480476,Northern Brazilian Restaurant
Educandos,-3.142729999999972,-60.00936999999993,Praça São Sebastião,-3.1307296458524148,-60.02235303402686,Plaza
Educandos,-3.142729999999972,-60.00936999999993,Academia Evolution,-3.1288420608588465,-59.999779928384115,Gym
Educandos,-3.142729999999972,-60.00936999999993,Norte Fitness,-3.129171494986347,-60.020334707380115,Gym
Educandos,-3.142729999999972,-60.00936999999993,Cabaret Night Club,-3.1319646593536934,-60.02338943263277,Nightclub
Educandos,-3.142729999999972,-60.00936999999993,Sabor e Requinte Restaurante,-3.132341461060247,-60.02224715010493,Restaurant
Educandos,-3.142729999999972,-60.00936999999993,Tacaca Na Bossa,-3.1308133691872175,-60.02243808397454,Concert Hall
Educandos,-3.142729999999972,-60.00936999999993,Laguna Beach,-3.135671579938989,-60.02404464071551,Men's Store
Educandos,-3.142729999999972,-60.00936999999993,Panadero,-3.125973479578111,-60.01578487126377,Candy Store
Educandos,-3.142729999999972,-60.00936999999993,Kilo Zito,-3.128156607199222,-60.01429002823394,Brazilian Restaurant
Educandos,-3.142729999999972,-60.00936999999993,Casa Monsenhor,-3.1310659833416388,-60.022279993912186,Coffee Shop
Educandos,-3.142729999999972,-60.00936999999993,Restaurante Chinês,-3.1341464021711096,-60.02195405568317,Chinese Restaurant
Educandos,-3.142729999999972,-60.00936999999993,Feira da banana,-3.141253456196439,-60.02010007339314,Farmers Market
Educandos,-3.142729999999972,-60.00936999999993,Top Internacional - Centro,-3.1364951168257673,-60.023973578227164,Cosmetics Shop
Educandos,-3.142729999999972,-60.00936999999993,Pista de Skate do Morro da Liberdade,-3.138363455547664,-60.00539534335188,Skate Park
Educandos,-3.142729999999972,-60.00936999999993,Drogaria Farmabem,-3.1346699154696323,-60.019196651698046,Pharmacy
Educandos,-3.142729999999972,-60.00936999999993,Praça de Santa Luzia,-3.138356204570925,-60.00537148690511,Plaza
Educandos,-3.142729999999972,-60.00936999999993,Bemol,-3.132754752775265,-60.02337877067772,Department Store
Educandos,-3.142729999999972,-60.00936999999993,Restaurante Calçada Alta,-3.1318045270295416,-60.02225744368166,Portuguese Restaurant
Educandos,-3.142729999999972,-60.00936999999993,Bob's,-3.1303557730074574,-60.019073674640104,Burger Joint
Educandos,-3.142729999999972,-60.00936999999993,Braspan Panificadora,-3.1423683706398413,-60.008800015693794,Bakery
Educandos,-3.142729999999972,-60.00936999999993,Braspão Panificadora e Confeitaria,-3.1341905982130025,-59.996120582651606,Bakery
Educandos,-3.142729999999972,-60.00936999999993,Local Hostel Manaus,-3.1309209764396138,-60.021577168771884,Hostel
Educandos,-3.142729999999972,-60.00936999999993,Churrascaria Coqueiro Verde,-3.1283846065909167,-60.01371058801241,Churrascaria
Educandos,-3.142729999999972,-60.00936999999993,Churrascaria e Peixaria Leite,-3.1470280678159335,-60.00029591479972,BBQ Joint
Educandos,-3.142729999999972,-60.00936999999993,Drogaria Med Farma,-3.1429080127365157,-60.00375634059015,Pharmacy
Educandos,-3.142729999999972,-60.00936999999993,Shalon Festas,-3.138397818510083,-60.02202517003745,Gift Shop
Educandos,-3.142729999999972,-60.00936999999993,Bar do Peregrino,-3.143119194046506,-60.01437347636945,Bar
Educandos,-3.142729999999972,-60.00936999999993,Bar Do Leite,-3.1469594855646426,-60.00046939497136,BBQ Joint
Educandos,-3.142729999999972,-60.00936999999993,Armazém Português,-3.141186537047964,-60.02111196517264,Gourmet Shop
Educandos,-3.142729999999972,-60.00936999999993,Bemol,-3.137875944216923,-60.02381926934422,Department Store
Educandos,-3.142729999999972,-60.00936999999993,Lanchonete e conveniência do tio Nei,-3.140574712225917,-59.99873343372748,Snack Place
Educandos,-3.142729999999972,-60.00936999999993,G.R.E.S. Reino Unido da Liberdade,-3.135712689512995,-60.00005010593963,Music Venue
Educandos,-3.142729999999972,-60.00936999999993,Panificadora e Confeitaria Crispan,-3.1407880204771725,-60.014738877057354,Bakery
Educandos,-3.142729999999972,-60.00936999999993,Restaurante Porão,-3.126880972788837,-60.00182648321488,Brazilian Restaurant
Educandos,-3.142729999999972,-60.00936999999993,Academia He-Man,-3.1366279804420754,-59.99526503262852,Gym / Fitness Center
Educandos,-3.142729999999972,-60.00936999999993,Bob's Shakes,-3.1388672012771655,-60.01950935831474,Fast Food Restaurant
Educandos,-3.142729999999972,-60.00936999999993,Restaurante Jangada,-3.139187012642913,-60.02018578258287,Restaurant
Educandos,-3.142729999999972,-60.00936999999993,Pastel Da Japonesa,-3.136250870229455,-60.00200840146684,Diner
Educandos,-3.142729999999972,-60.00936999999993,Pagode do Morro,-3.1358289283196954,-60.00005656460814,Beer Garden
Educandos,-3.142729999999972,-60.00936999999993,Bemol,-3.13358459561343,-60.024442163578925,Department Store
Educandos,-3.142729999999972,-60.00936999999993,Riachuelo,-3.1342058361680674,-60.02403804490945,Clothing Store
Educandos,-3.142729999999972,-60.00936999999993,Panificadora E Conf. Brandao,-3.1475888594909747,-59.99978746870746,Bakery
Educandos,-3.142729999999972,-60.00936999999993,Bar e Restaurante Galo Carijó,-3.139316870496677,-60.0198623852218,Brazilian Restaurant
Educandos,-3.142729999999972,-60.00936999999993,Panificadora Nossa Senhora de Fátima,-3.1287199500266465,-59.999014431373936,Bakery
Educandos,-3.142729999999972,-60.00936999999993,Galo Carijó,-3.1394179433847764,-60.0198959326977,Brazilian Restaurant
Educandos,-3.142729999999972,-60.00936999999993,Antonio Lanche,-3.1358093254386974,-59.99836659787827,Diner
Educandos,-3.142729999999972,-60.00936999999993,Lanche J Filho,-3.1434512979288813,-60.01495865090677,Burger Joint
Educandos,-3.142729999999972,-60.00936999999993,Patrick Lanche,-3.1426488246172375,-60.009178982946196,Burger Joint
Educandos,-3.142729999999972,-60.00936999999993,Nunes Lanchonete & Sorveteria,-3.1362852155597483,-59.99982313953073,Diner
Educandos,-3.142729999999972,-60.00936999999993,Galeria Popular dos Remédios,-3.1384540019511507,-60.02367486366507,Miscellaneous Shop
Educandos,-3.142729999999972,-60.00936999999993,Lanche do Patrick 3,-3.140420985974428,-60.0059795296578,Burger Joint
Educandos,-3.142729999999972,-60.00936999999993,Praça de Alimentação do Mercado Municipal Adolpho Lisboa,-3.139419727286081,-60.0220159523068,Brazilian Restaurant
Educandos,-3.142729999999972,-60.00936999999993,Importadora Sao Luiz,-3.14267498690506,-60.00906483259853,Electronics Store
Educandos,-3.142729999999972,-60.00936999999993,Educandos,-3.142485367899668,-60.00939110010453,Pharmacy
Educandos,-3.142729999999972,-60.00936999999993,Feira Municipal da Panair,-3.14541451824838,-60.009995134869705,Market
Educandos,-3.142729999999972,-60.00936999999993,Cassino dos Suboficiais e Sargentos da Guarnição de Aeronáutica em Manaus - CASSAM,-3.1439153946081073,-59.99395807748559,Casino
Educandos,-3.142729999999972,-60.00936999999993,Restaurante Laranjinha,-3.1426032728315594,-60.015477913372024,Restaurant
Educandos,-3.142729999999972,-60.00936999999993,Baratão da Carne,-3.133099478735148,-59.99496090254953,Supermarket
Educandos,-3.142729999999972,-60.00936999999993,Bar e Restaurante Boa Sorte,-3.1436770183887486,-60.01086355804924,Brazilian Restaurant
Educandos,-3.142729999999972,-60.00936999999993,Lojão ABD,-3.138424182786957,-60.02354428425211,Clothing Store
Educandos,-3.142729999999972,-60.00936999999993,Lanche do Pereira,-3.129690179421613,-59.998926765842235,Burger Joint
Educandos,-3.142729999999972,-60.00936999999993,Praça dos Remédios,-3.1388783598280736,-60.019511768646545,Plaza
Educandos,-3.142729999999972,-60.00936999999993,Academia Olimpo,-3.1388308218281935,-59.99427842600683,Gym
Educandos,-3.142729999999972,-60.00936999999993,Churrascaria Sal Grosso,-3.1344720609332275,-59.99633986417088,BBQ Joint
Santa Luzia,-3.139059999999972,-60.00440999999995,Restaurante Japonesa,-3.136144227112222,-60.002047607299374,Brazilian Restaurant
Santa Luzia,-3.139059999999972,-60.00440999999995,Atacadão - Educandos,-3.1415619052143953,-60.00771280082247,Supermarket
Santa Luzia,-3.139059999999972,-60.00440999999995,Academia A. B. Fitness,-3.135019770066227,-59.997507378578725,Gym
Santa Luzia,-3.139059999999972,-60.00440999999995,Mr. Mix,-3.142324492821498,-60.00873115667283,Ice Cream Shop
Santa Luzia,-3.139059999999972,-60.00440999999995,Banana Split Delícias,-3.1383770748337243,-60.00192706448444,Snack Place
Santa Luzia,-3.139059999999972,-60.00440999999995,Bemol,-3.142758433025641,-60.01044097862911,Department Store
Santa Luzia,-3.139059999999972,-60.00440999999995,Lanche Pedroca,-3.1387118328580565,-60.00732740216142,Burger Joint
Santa Luzia,-3.139059999999972,-60.00440999999995,Parque Senador Jefferson Peres,-3.1359204828038827,-60.01665562976757,Park
Santa Luzia,-3.139059999999972,-60.00440999999995,Centro Cultural Palácio Rio Negro,-3.1358881972796246,-60.01633644104004,History Museum
Santa Luzia,-3.139059999999972,-60.00440999999995,Emílio Lanche,-3.127663248434274,-60.006163703773865,Burger Joint
Santa Luzia,-3.139059999999972,-60.00440999999995,Lú Kitut's Delícias Regionais,-3.137403700555188,-60.01743570877406,Food Truck
Santa Luzia,-3.139059999999972,-60.00440999999995,Academia Evolution,-3.1288420608588465,-59.999779928384115,Gym
Santa Luzia,-3.139059999999972,-60.00440999999995,Rymo da Amazônia,-3.132836467027858,-60.00590824085705,Paper / Office Supplies Store
Santa Luzia,-3.139059999999972,-60.00440999999995,Filé Picanha,-3.141000974330605,-60.00827905983059,Diner
Santa Luzia,-3.139059999999972,-60.00440999999995,China in Box,-3.1286046650712174,-60.004928850622015,Chinese Restaurant
Santa Luzia,-3.139059999999972,-60.00440999999995,Hot Pizza,-3.1436300005395106,-60.01417558144868,Pizza Place
Santa Luzia,-3.139059999999972,-60.00440999999995,Braspão Panificadora e Confeitaria,-3.1341905982130025,-59.996120582651606,Bakery
Santa Luzia,-3.139059999999972,-60.00440999999995,Picanha Mania,-3.1284230017656403,-60.01597550906868,BBQ Joint
Santa Luzia,-3.139059999999972,-60.00440999999995,Restaurante Suysei,-3.12305570286639,-60.00320713070856,Japanese Restaurant
Santa Luzia,-3.139059999999972,-60.00440999999995,"Amarelinho, Lanche Fábio Tupinambá",-3.143390501878202,-60.01515440918804,Hot Dog Joint
Santa Luzia,-3.139059999999972,-60.00440999999995,O Alienígena,-3.1354385066278043,-60.020030228782,Used Bookstore
Santa Luzia,-3.139059999999972,-60.00440999999995,Academia Bio Fitness,-3.1256293638011017,-60.00330179957117,Gym
Santa Luzia,-3.139059999999972,-60.00440999999995,Cats Torteria,-3.1309782291110153,-60.01900223216676,Dessert Shop
Santa Luzia,-3.139059999999972,-60.00440999999995,Bar do Metal,-3.1367612589124123,-60.01729819514621,Food
Santa Luzia,-3.139059999999972,-60.00440999999995,Pizzaria Tupinamba,-3.1427498354055636,-60.01548647350008,Pizza Place
Santa Luzia,-3.139059999999972,-60.00440999999995,Da Terra Peixes E Petiscos,-3.137580876461323,-60.015002979805885,Restaurant
Santa Luzia,-3.139059999999972,-60.00440999999995,Skina dos Sucos 2,-3.1346933657966742,-60.02016642374045,Juice Bar
Santa Luzia,-3.139059999999972,-60.00440999999995,Lanchonete e Restaurante do João,-3.144911223628382,-60.01058927659175,Burger Joint
Santa Luzia,-3.139059999999972,-60.00440999999995,Pista de Skate do Morro da Liberdade,-3.138363455547664,-60.00539534335188,Skate Park
Santa Luzia,-3.139059999999972,-60.00440999999995,Praça de Santa Luzia,-3.138356204570925,-60.00537148690511,Plaza
Santa Luzia,-3.139059999999972,-60.00440999999995,Bar Petiscos,-3.1331577394929826,-60.01776879408985,Bar
Santa Luzia,-3.139059999999972,-60.00440999999995,G.R.E.S. Reino Unido da Liberdade,-3.135712689512995,-60.00005010593963,Music Venue
Santa Luzia,-3.139059999999972,-60.00440999999995,Tombaqui Bar,-3.1358914434591716,-60.01363043689732,Bar
Santa Luzia,-3.139059999999972,-60.00440999999995,Museu da Polícia Militar do Amazonas,-3.1354818161514757,-60.02115514043681,Museum
Santa Luzia,-3.139059999999972,-60.00440999999995,Lanchonete e conveniência do tio Nei,-3.140574712225917,-59.99873343372748,Snack Place
Santa Luzia,-3.139059999999972,-60.00440999999995,Academia He-Man,-3.1366279804420754,-59.99526503262852,Gym / Fitness Center
Santa Luzia,-3.139059999999972,-60.00440999999995,Pastel Da Japonesa,-3.136250870229455,-60.00200840146684,Diner
Santa Luzia,-3.139059999999972,-60.00440999999995,Restaurante Porão,-3.126880972788837,-60.00182648321488,Brazilian Restaurant
Santa Luzia,-3.139059999999972,-60.00440999999995,Academia Pro-Fitness,-3.1296267103065394,-59.99308171283857,Gym
Santa Luzia,-3.139059999999972,-60.00440999999995,Panadero,-3.125973479578111,-60.01578487126377,Candy Store
Santa Luzia,-3.139059999999972,-60.00440999999995,Pagode do Morro,-3.1358289283196954,-60.00005656460814,Beer Garden
Santa Luzia,-3.139059999999972,-60.00440999999995,Braspão Panificadora & Confeitaria,-3.1423169097611603,-60.00883340085756,Bakery
Santa Luzia,-3.139059999999972,-60.00440999999995,Palacete Provincial,-3.135705176139803,-60.02104362286533,History Museum
Santa Luzia,-3.139059999999972,-60.00440999999995,Kilo Zito,-3.128156607199222,-60.01429002823394,Brazilian Restaurant
Santa Luzia,-3.139059999999972,-60.00440999999995,Praça Heliodoro Balbi,-3.1350847391674828,-60.021491646766655,Plaza
Santa Luzia,-3.139059999999972,-60.00440999999995,Zen Sushi Bar,-3.1219468000311137,-60.00753548996171,Japanese Restaurant
Santa Luzia,-3.139059999999972,-60.00440999999995,Drogaria Med Farma,-3.1429080127365157,-60.00375634059015,Pharmacy
Santa Luzia,-3.139059999999972,-60.00440999999995,Panificadora Nossa Senhora de Fátima,-3.1287199500266465,-59.999014431373936,Bakery
Santa Luzia,-3.139059999999972,-60.00440999999995,Churrascaria e Peixaria Leite,-3.1470280678159335,-60.00029591479972,BBQ Joint
Santa Luzia,-3.139059999999972,-60.00440999999995,Churrascaria Coqueiro Verde,-3.1283846065909167,-60.01371058801241,Churrascaria
Santa Luzia,-3.139059999999972,-60.00440999999995,Antonio Lanche,-3.1358093254386974,-59.99836659787827,Diner
Santa Luzia,-3.139059999999972,-60.00440999999995,Bar Do Leite,-3.1469594855646426,-60.00046939497136,BBQ Joint
Santa Luzia,-3.139059999999972,-60.00440999999995,Bob's,-3.1303557730074574,-60.019073674640104,Burger Joint
Santa Luzia,-3.139059999999972,-60.00440999999995,Drogaria Farmabem,-3.1346699154696323,-60.019196651698046,Pharmacy
Santa Luzia,-3.139059999999972,-60.00440999999995,Ponto do Kikão,-3.1273152127627255,-59.994855525188875,Hot Dog Joint
Santa Luzia,-3.139059999999972,-60.00440999999995,Soparia E Lanchonete Paulista,-3.1253453134982667,-59.9947581224192,Diner
Santa Luzia,-3.139059999999972,-60.00440999999995,Panificadora E Conf. Brandao,-3.1475888594909747,-59.99978746870746,Bakery
Santa Luzia,-3.139059999999972,-60.00440999999995,Nunes Lanchonete & Sorveteria,-3.1362852155597483,-59.99982313953073,Diner
Santa Luzia,-3.139059999999972,-60.00440999999995,Braspan Panificadora,-3.1423683706398413,-60.008800015693794,Bakery
Santa Luzia,-3.139059999999972,-60.00440999999995,Panificadora Europan,-3.1314692802216717,-59.98974120798428,Bakery
Santa Luzia,-3.139059999999972,-60.00440999999995,Feira da banana,-3.141253456196439,-60.02010007339314,Farmers Market
Santa Luzia,-3.139059999999972,-60.00440999999995,Churrasco Do Primo,-3.126405260010382,-60.00468310820068,Food Truck
Santa Luzia,-3.139059999999972,-60.00440999999995,Seta Atacadista,-3.1312947136318816,-59.98974167946182,Big Box Store
Santa Luzia,-3.139059999999972,-60.00440999999995,Panificadora Casa Almeida,-3.126965989998157,-59.99521144421926,Bakery
Santa Luzia,-3.139059999999972,-60.00440999999995,Peixaria Novo Sabor,-3.1264276241004394,-59.99373849320314,Fish & Chips Shop
Santa Luzia,-3.139059999999972,-60.00440999999995,Hot Dog Brasil,-3.1248754732043937,-59.99508571811844,Hot Dog Joint
Santa Luzia,-3.139059999999972,-60.00440999999995,Fisiocorpo,-3.122421317738345,-60.00143582581692,Spa
Santa Luzia,-3.139059999999972,-60.00440999999995,Shalon Festas,-3.138397818510083,-60.02202517003745,Gift Shop
Santa Luzia,-3.139059999999972,-60.00440999999995,Armazém Português,-3.141186537047964,-60.02111196517264,Gourmet Shop
Santa Luzia,-3.139059999999972,-60.00440999999995,Bar do Peregrino,-3.143119194046506,-60.01437347636945,Bar
Santa Luzia,-3.139059999999972,-60.00440999999995,Bob's Shakes,-3.1388672012771655,-60.01950935831474,Fast Food Restaurant
Santa Luzia,-3.139059999999972,-60.00440999999995,Panificadora e Confeitaria Crispan,-3.1407880204771725,-60.014738877057354,Bakery
Santa Luzia,-3.139059999999972,-60.00440999999995,Baratão da Carne,-3.133099478735148,-59.99496090254953,Supermarket
Santa Luzia,-3.139059999999972,-60.00440999999995,Restaurante Jangada,-3.139187012642913,-60.02018578258287,Restaurant
Santa Luzia,-3.139059999999972,-60.00440999999995,Cassino dos Suboficiais e Sargentos da Guarnição de Aeronáutica em Manaus - CASSAM,-3.1439153946081073,-59.99395807748559,Casino
Santa Luzia,-3.139059999999972,-60.00440999999995,Lanche do Patrick 3,-3.140420985974428,-60.0059795296578,Burger Joint
Santa Luzia,-3.139059999999972,-60.00440999999995,Café Regional da Silvia,-3.1245494109411323,-60.00159238880162,Breakfast Spot
Santa Luzia,-3.139059999999972,-60.00440999999995,Bar e Restaurante Galo Carijó,-3.139316870496677,-60.0198623852218,Brazilian Restaurant
Santa Luzia,-3.139059999999972,-60.00440999999995,Galo Carijó,-3.1394179433847764,-60.0198959326977,Brazilian Restaurant
Santa Luzia,-3.139059999999972,-60.00440999999995,Lanche do Pereira,-3.129690179421613,-59.998926765842235,Burger Joint
Santa Luzia,-3.139059999999972,-60.00440999999995,Peixaria Novo Sabor,-3.1264328613328334,-59.99373794100784,Seafood Restaurant
Santa Luzia,-3.139059999999972,-60.00440999999995,Academia Olimpo,-3.1388308218281935,-59.99427842600683,Gym
Santa Luzia,-3.139059999999972,-60.00440999999995,Bar do Rick,-3.1337131355078225,-59.992952098255785,Bar
Santa Luzia,-3.139059999999972,-60.00440999999995,Lanche J Filho,-3.1434512979288813,-60.01495865090677,Burger Joint
Santa Luzia,-3.139059999999972,-60.00440999999995,Patrick Lanche,-3.1426488246172375,-60.009178982946196,Burger Joint
Santa Luzia,-3.139059999999972,-60.00440999999995,Café Regional Maues,-3.124417566305011,-60.0016469644401,Café
Santa Luzia,-3.139059999999972,-60.00440999999995,Churrascaria Sal Grosso,-3.1344720609332275,-59.99633986417088,BBQ Joint
Santa Luzia,-3.139059999999972,-60.00440999999995,Importadora Sao Luiz,-3.14267498690506,-60.00906483259853,Electronics Store
Santa Luzia,-3.139059999999972,-60.00440999999995,Praça de Alimentação do Mercado Municipal Adolpho Lisboa,-3.139419727286081,-60.0220159523068,Brazilian Restaurant
Santa Luzia,-3.139059999999972,-60.00440999999995,Patas & Patas Clínica Veterinária,-3.124098709548583,-59.995624899717036,Pet Store
Santa Luzia,-3.139059999999972,-60.00440999999995,Educandos,-3.142485367899668,-60.00939110010453,Pharmacy
Santa Luzia,-3.139059999999972,-60.00440999999995,Hot Dog do Rey,-3.1252584312825773,-60.001689837591975,Hot Dog Joint
Santa Luzia,-3.139059999999972,-60.00440999999995,Casa Nordeste,-3.13808326053663,-59.991899486156335,Market
Santa Luzia,-3.139059999999972,-60.00440999999995,Feira Municipal da Panair,-3.14541451824838,-60.009995134869705,Market
Santa Luzia,-3.139059999999972,-60.00440999999995,Restaurante Laranjinha,-3.1426032728315594,-60.015477913372024,Restaurant
Santa Luzia,-3.139059999999972,-60.00440999999995,Mercadinho Açougue Fortaleza,-3.1271925740290993,-60.00183387669159,Steakhouse
Santa Luzia,-3.139059999999972,-60.00440999999995,Bar e Restaurante Boa Sorte,-3.1436770183887486,-60.01086355804924,Brazilian Restaurant
Santa Luzia,-3.139059999999972,-60.00440999999995,Cassam,-3.143919341408061,-59.995222458029026,Gym Pool
Santa Luzia,-3.139059999999972,-60.00440999999995,Tucumã & Cia,-3.137187333413149,-60.00002647968202,Snack Place
Santa Luzia,-3.139059999999972,-60.00440999999995,Praça dos Remédios,-3.1388783598280736,-60.019511768646545,Plaza
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Academia A. B. Fitness,-3.135019770066227,-59.997507378578725,Gym
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Restaurante Japonesa,-3.136144227112222,-60.002047607299374,Brazilian Restaurant
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Banana Split Delícias,-3.1383770748337243,-60.00192706448444,Snack Place
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Academia Evolution,-3.1288420608588465,-59.999779928384115,Gym
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Braspão Panificadora e Confeitaria,-3.1341905982130025,-59.996120582651606,Bakery
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Emílio Lanche,-3.127663248434274,-60.006163703773865,Burger Joint
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Atacadão - Educandos,-3.1415619052143953,-60.00771280082247,Supermarket
Morro da Liberdade,-3.136639999999943,-59.99986999999999,China in Box,-3.1286046650712174,-60.004928850622015,Chinese Restaurant
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Academia He-Man,-3.1366279804420754,-59.99526503262852,Gym / Fitness Center
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Restaurante Suysei,-3.12305570286639,-60.00320713070856,Japanese Restaurant
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Academia Pro-Fitness,-3.1296267103065394,-59.99308171283857,Gym
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Rymo da Amazônia,-3.132836467027858,-60.00590824085705,Paper / Office Supplies Store
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Churrascaria Brasas Grill,-3.1324723397073027,-60.00819965480467,BBQ Joint
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Academia Bio Fitness,-3.1256293638011017,-60.00330179957117,Gym
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Mr. Mix,-3.142324492821498,-60.00873115667283,Ice Cream Shop
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Boteco Ideal,-3.1368661052746494,-60.01155470387501,Beer Garden
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Jobar Lanches,-3.133152773981382,-60.008071749164415,Middle Eastern Restaurant
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Churrascaria Mineirão,-3.121869242307082,-59.99763964590851,BBQ Joint
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Restaurante e Pizzaria Babalú,-3.1284429004996275,-60.00479509347795,Seafood Restaurant
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Restaurante Porão,-3.126880972788837,-60.00182648321488,Brazilian Restaurant
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Parque Senador Jefferson Peres,-3.1359204828038827,-60.01665562976757,Park
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Lanchonete e conveniência do tio Nei,-3.140574712225917,-59.99873343372748,Snack Place
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Centro Cultural Palácio Rio Negro,-3.1358881972796246,-60.01633644104004,History Museum
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Lanche Pedroca,-3.1387118328580565,-60.00732740216142,Burger Joint
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Bemol,-3.142758433025641,-60.01044097862911,Department Store
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Posto Beer (Cervejaria & Petiscaria),-3.133227417037031,-60.00529339837154,Bar
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Lú Kitut's Delícias Regionais,-3.137403700555188,-60.01743570877406,Food Truck
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Panificadora Nossa Senhora de Fátima,-3.1287199500266465,-59.999014431373936,Bakery
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Panificadora Cintia 3,-3.131886151849498,-60.00490753897007,Bakery
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Panificadora Cíntia,-3.131846796744195,-60.00491156432706,Coffee Shop
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Restaurante e Lanchonete Feijão,-3.1365566628299684,-59.98546158670448,Snack Place
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Igor Lanche,-3.1200840622154624,-60.00438251735012,Snack Place
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Buffet Paulo Marinho,-3.13307300993564,-60.00839076599921,Restaurant
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Filé Picanha,-3.141000974330605,-60.00827905983059,Diner
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Academia Flex Gym,-3.1266375438102014,-60.00764452581052,Gym
Morro da Liberdade,-3.136639999999943,-59.99986999999999,Paladare Pizzaria,-3.120946815332628,-60.007565526559624,Pizza Place
